qid,label,desc,sitelinks,date,image,country
Q2354576,I Killed My Mother,2009 film by Xavier Dolan,24,2011-02-03T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/J%27ai%20tu%C3%A9%20ma%20m%C3%A8re%20logo.jpg,Canada
Q926198,Frances,1982 American biographical drama film by Graeme Clifford,24,1983-08-26T00:00:00Z,,United States of America
Q695982,Querelle,1982 film by Rainer Werner Fassbinder,24,1982-09-16T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/JEANNE%20MOREAU%20ALS%20MADAME%20LYSIANE.jpg,France|Germany
Q3054309,English Vinglish,2012 film by Gauri Shinde,24,2013-06-27T00:00:00Z,,India
Q691788,House of 1000 Corpses,Easily One Of The Most Incredible Series Ever. Strongly Recommended By 87% Of Viewers.,24,2003-03-13T00:00:00Z,,United States of America
Q287960,Legion,2010 film by Scott Stewart,24,2010-03-18T00:00:00Z,,United States of America
Q689300,The Bitter Tears of Petra von Kant,1972 film by Rainer Werner Fassbinder,24,1972-06-25T00:00:00Z,,Germany
Q306791,Abbott and Costello Meet Frankenstein,1948 American horror comedy film directed by Charles Barton,24,1948-06-15T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Abbott%20and%20Costello%20Meet%20Frankenstein%20Logo.png,United States of America
Q937005,The Craft,1996 film by Andrew Fleming,24,1996-07-04T00:00:00Z,,United States of America
Q19393,Whale Rider,2002 drama film directed by Niki Caro,24,2002-09-09T00:00:00Z,,Germany|New Zealand
Q949429,Justin Bieber: Never Say Never,2011 3-D concert film centering on singer Justin Bieber directed by Jon M. Chu,24,2011-02-11T00:00:00Z,,United States of America
Q4417561,Serena,American-French drama film,24,2014-10-30T00:00:00Z,,United States of America|France|Czech Republic
Q320236,Be Kind Rewind,2008 film by Michel Gondry,24,2008-04-03T00:00:00Z,,United States of America|France|United Kingdom
Q705669,Beyond Borders,2003 film by Martin Campbell,24,2004-02-26T00:00:00Z,,United States of America|Germany
Q714992,Von Ryan's Express,1965 World War II American film directed by Mark Robson,24,1965-06-23T00:00:00Z,,United States of America
Q715526,Summer Wars,2009 Japanese anime film,24,2009-08-01T00:00:00Z,,Japan
Q328320,Hostage,2005 film by Florent Emilio Siri,24,2005-03-17T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Jonathan%20Tucker%20and%20Serena%20Scott%20Thomas.jpg,United States of America|Germany
Q7572454,Space Pirate Captain Harlock,2013 film by Shinji Aramaki,24,2013-09-03T00:00:00Z,,Japan
Q327613,The Uninvited,2009 film directed by Charles Guard and Thomas Guard,24,2009-05-28T00:00:00Z,,Canada|United States of America|Germany
Q316225,Stalingrad,German anti-war film,24,1993-01-21T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Stalingrad%201993.svg,Sweden|Germany|Czech Republic
Q1021571,The Stoning of Soraya M.,2008 film by Cyrus Nowrasteh,24,2008-09-07T00:00:00Z,,United States of America
Q1027810,K-9,1989 film by Rod Daniel,24,1989-07-20T00:00:00Z,,United States of America
Q29871,Life or Something Like It,2002 film by Stephen Herek,24,2003-04-10T00:00:00Z,,United States of America
Q14467251,Before I Go to Sleep,2014 British-American mystery thriller film directed by Rowan Joffé,24,2014-10-30T00:00:00Z,,United States of America|United Kingdom
Q967683,Priest,2011 American science-fiction film directed by Scott Stewart,24,2011-05-12T00:00:00Z,,United States of America
Q1048645,Hostel: Part II,2007 American horror film directed by Eli Roth,24,2007-06-07T00:00:00Z,,United States of America|Italy|Iceland|Czech Republic|Slovakia
Q29313,The Watch,2012 science fiction comedy film directed by Akiva Schaffer,24,2012-08-10T00:00:00Z,,United States of America
Q29355,Space Dogs,2010 Russian computer-animated film,24,2010-03-18T00:00:00Z,,Russia
Q325691,Passenger 57,1992 American action thriller film by Kevin Hooks,24,1993-04-15T00:00:00Z,,United States of America
Q977750,Hidalgo,2004 film by Joe Johnston,24,2004-04-08T00:00:00Z,,United States of America
Q979015,The Way of All Flesh,1927 film by Victor Fleming,24,1927-10-01T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The-way-of-all-flesh-1927.jpg,United States of America
Q12127045,Ratchet & Clank,2016 film by Kevin Munroe,24,2016-04-21T00:00:00Z,,Canada|United States of America
Q39975,Dazed and Confused,1993 film by Richard Linklater,24,1995-06-01T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Cast%20of%20Dazed%20and%20Confused.jpg,United States of America
Q1044523,Office Space,1999 American comedy film written and directed by Mike Judge,24,1999-06-10T00:00:00Z,,United States of America
Q1056921,Paranormal Activity 3,"2011 film by Ariel Schulman, Henry Joost",24,2011-10-21T00:00:00Z,,United States of America
Q15103254,Mortdecai,2015 film by David Koepp,24,2015-01-22T00:00:00Z,,United States of America
Q15137718,Son of God,The Bible 2014 Son of God,24,2014-02-28T00:00:00Z,,United States of America
Q44280,Jab Tak Hai Jaan,2012 Indian romantic drama film directed by Yash Chopra,24,2012-11-12T00:00:00Z,,India
Q15522237,"Love, Rosie",2014 romantic comedy-drama film,24,2014-10-22T00:00:00Z,,United States of America|United Kingdom|Germany
Q392662,Spy Hard,"1996 American spy comedy film parody starring Leslie Nielsen and Nicollette Sheridan, parodying James Bond movies and other action films",24,1996-05-24T00:00:00Z,,United States of America
Q15028216,Wild Card,2015 American crime drama film directed by Simon West,24,2015-01-29T00:00:00Z,,United States of America
Q15040721,Poltergeist,2015 film by Gil Kenan,24,2015-05-21T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Poltgergeist%20Titel%202011.jpg,United States of America
Q15220567,Run All Night,2015 film by Jaume Collet-Serra,24,2015-03-12T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Run%20All%20Night%20Logo.png,United States of America
Q59610,Seven Psychopaths,2012 film by Martin McDonagh,24,2012-12-06T00:00:00Z,,United States of America|United Kingdom
Q1072661,Look Who's Talking Too,1990 film by Amy Heckerling,24,1991-03-28T00:00:00Z,,United States of America
Q15715216,Hitman: Agent 47,2015 American action thriller film directed by Aleksander Bach,24,2015-08-27T00:00:00Z,,United States of America|United Kingdom|Germany
Q15409303,Pawn Sacrifice,2014 film,24,2016-02-04T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Bobby%20Fischer%201972.jpg,United States of America
Q15961525,The Homesman,2014 film by Tommy Lee Jones,24,2014-12-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The-Homesman-logo.png,United States of America|France
Q16028723,Mr. Turner,2014 film,24,2014-11-06T00:00:00Z,,France|United Kingdom|Germany
Q64017,Silent Hill: Revelation,2012 film by Michael J. Bassett,24,2012-11-01T00:00:00Z,,Canada|United States of America|France
Q406785,Air America,1990 film by Roger Spottiswoode,24,1990-08-10T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/AirAmericaPilotCap.jpg,United States of America
Q15915435,A Most Violent Year,2014 film by J. C. Chandor,24,2015-03-19T00:00:00Z,,United States of America
Q391143,Chinese Zodiac,2012 film by Jackie Chan,24,2012-12-12T00:00:00Z,,People's Republic of China|Hong Kong
Q16672410,Regression,2015 film by Alejandro Amenábar,24,2015-10-01T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Regression%20Film%20logo.png,Canada|Spain|United States of America
Q16547881,It Follows,2014 horror film by David Robert Mitchell,24,2014-05-17T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/It%20Follows%20Title.png,United States of America
Q16637004,Victor Frankenstein,2015 film by Paul McGuigan,24,2016-05-12T00:00:00Z,,United States of America
Q16653473,Timbuktu,2014 film by Abderrahmane Sissako,24,2014-12-11T00:00:00Z,,France|Mauritania
Q462406,Dragon: The Bruce Lee Story,1993 American drama film by Rob Cohen,24,1993-06-17T00:00:00Z,,United States of America
Q1113987,Tender Mercies,1983 American drama film directed by Bruce Beresford,24,1983-03-04T00:00:00Z,,United States of America
Q1097616,Rudyard Kipling's The Jungle Book,1994 film produced by Walt Disney Pictures,24,1994-12-25T00:00:00Z,,United States of America
Q389466,Arthur and the Revenge of Maltazard,2009 film by Luc Besson,24,2009-11-26T00:00:00Z,,United States of America|France
Q389548,What's Your Number?,2011 romantic comedy film directed by Mark Mylod,24,2011-09-30T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Der%20perfekte%20Ex.svg,United States of America
Q1090390,This Is 40,2012 film by Judd Apatow,24,2012-12-20T00:00:00Z,,United States of America
Q1123917,Prime,2005 romantic comedy movie directed by Ben Younger,24,2006-01-19T00:00:00Z,,United States of America
Q18152566,Me & Earl & the Dying Girl,2015 film by Alfonso Gomez-Rejon,24,2015-09-24T00:00:00Z,,United States of America
Q1117936,Music of the Heart,1999 film by Wes Craven,24,1999-09-14T00:00:00Z,,United States of America
Q18389602,The DUFF,2015 American teen comedy film,24,2015-07-09T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The-Duff%20-%20Logo.jpg,United States of America
Q1125687,Teheran 43,"1981 film by Aleksandr Alov, Vladimir Naumov",24,1983-01-28T00:00:00Z,,Switzerland|France|Soviet Union
Q431609,Dhoom,2004 Hindi film directed by Sanjay Gadhvi,24,2004-08-27T00:00:00Z,,India
Q466024,The Child,"2005 film by Luc Dardenne, Jean-Pierre Dardenne",24,2005-05-17T00:00:00Z,,Belgium|France
Q464584,She's All That,1999 film by Robert Iscove,24,1999-01-29T00:00:00Z,,United States of America
Q1129186,Control,2007 biographical film about the life of Ian Curtis directed by Anton Corbijn,24,2007-05-17T00:00:00Z,,Japan|United States of America|United Kingdom|Australia
Q470507,Unleashed,2005 American-British-French martial arts action thriller film directed by Louis Leterrier,24,2005-05-12T00:00:00Z,,United States of America|France|United Kingdom
Q17410299,Point Break,2015 film by Ericson Core,24,2015-12-31T00:00:00Z,,United States of America|People's Republic of China|Germany
Q18603021,Bajrangi Bhaijaan,2015 Hindi film directed by Kabir Khan,24,2015-07-17T00:00:00Z,,India
Q1141912,Thirteen,2003 film by Catherine Hardwicke,24,2003-08-20T00:00:00Z,,United States of America
Q1142051,Executive Decision,1996 American action film directed by Stuart Baird,24,1996-05-09T00:00:00Z,,United States of America
Q1140513,The Ballad of Narayama,1983 film directed by Shōhei Imamura,24,1983-05-15T00:00:00Z,,Japan
Q19750881,The Neon Demon,2016 film directed by Nicolas Winding Refn,24,2016-06-23T00:00:00Z,,United States of America|Denmark|France
Q483197,Pietà,2012 film by Kim Ki-duk,24,2012-09-03T00:00:00Z,,South Korea
Q19880527,How to Be Single,2016 American film by Christian Ditter,24,2016-02-11T00:00:00Z,,United States of America
Q477070,Zookeeper,2011 film by Frank Coraci,24,2011-07-07T00:00:00Z,,United States of America
Q498990,Copycat,1995 American thriller directed by Jon Amiel,24,1995-10-27T00:00:00Z,,United States of America
Q499036,The Andromeda Strain,1971 film by Robert Wise,24,1971-03-12T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Andromeda%20-%20T%C3%B6dlicher%20Staub%20aus%20dem%20All%20%281971%29%20Logo.png,United States of America
Q20724304,The Purge: Election Year,2016 film by James DeMonaco,24,2016-09-15T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Purge%20Election%20Year%20Logo.png,United States of America|France
Q1146246,Veronica Guerin,2003 film by Joel Schumacher,24,2003-09-11T00:00:00Z,,Ireland|United States of America|United Kingdom
Q1148649,The Idle Class,1921 film by Charlie Chaplin,24,1921-09-25T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Idle%20Class.jpg,United States of America
Q1140745,"""Crocodile"" Dundee II",1988 Australian adventure and comedy film directed by John Cornell,24,1988-08-11T00:00:00Z,,Australia
Q484987,Dracula 2000,2000 film by Patrick Lussier,24,2001-04-26T00:00:00Z,,United States of America
Q1164779,The Men Who Stare at Goats,2009 comedy movie on paranormal powers in the army directed by Grant Heslov,24,2010-03-04T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Men%20Who%20Stare%20at%20Goats%20cast%20TIFF09-crop.jpg,United States of America|United Kingdom
Q19057481,The Witch,2015 American supernatural horror film by Robert Eggers,24,2016-04-02T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Witch%20Logo.svg,Canada|United States of America
Q1165259,Harold & Kumar Escape from Guantanamo Bay,2008 American stoner comedy film,24,2008-03-23T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/KoreAm%202008-03%20Cover.jpg,United States of America
Q1170554,The Howling,1981 film by Joe Dante,24,1981-07-30T00:00:00Z,,United States of America
Q1196108,The Covenant,2006 film by Renny Harlin,24,2006-12-21T00:00:00Z,,United States of America
Q1171141,Blue Thunder,1983 action thriller film directed by John Badham,24,1983-02-05T00:00:00Z,,United States of America
Q497082,Sneakers,1992 American thriller and comedy film directed by Phil Alden Robinson,24,1993-01-28T00:00:00Z,,United States of America
Q478076,Law of Desire,1987 film by Pedro Almodóvar,24,1987-06-11T00:00:00Z,,Spain
Q1143501,A Shot in the Dark,1964 film by Blake Edwards,24,1965-03-04T00:00:00Z,,United States of America|United Kingdom
Q21527828,Loving,2016 film by Jeff Nichols,24,2017-06-15T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Cannes%202016%2028.jpg,United States of America|United Kingdom
Q1210973,Reversal of Fortune,1990 film by Barbet Schroeder,24,1991-02-07T00:00:00Z,,Japan|United States of America
Q1165633,Racing Stripes,2005 film by Frederik Du Chau,24,2005-01-06T00:00:00Z,,United States of America|South Africa
Q506452,Top Secret!,1984 film by Abrahams and Zucker,24,1984-12-21T00:00:00Z,,United States of America
Q1193138,The Ice Storm,1997 film by Ang Lee,24,1997-12-18T00:00:00Z,,United States of America
Q1199692,The Brave Little Toaster,1987 American animated musical comedy film directed by Jerry Rees,24,1991-12-19T00:00:00Z,,United States of America
Q1165050,Planet Terror,2007 film by Robert Rodriguez,24,2007-04-06T00:00:00Z,,United States of America
Q1197022,The Spy Who Came in from the Cold,"1965 film by Martin Ritt, Paul Dehn, Guy Trosper",24,1965-12-16T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Liz%20Taylor%20en%20Richard%20Burton%20tijdens%20persconferentie%20op%20Schiphol.%20Regisseur%20Mart%2C%20Bestanddeelnr%20917-6936.jpg,United Kingdom
Q1197427,The Squid and the Whale,2005 film by Noah Baumbach,24,2006-05-11T00:00:00Z,,United States of America
Q1198794,The Big Chill,1983 film by Lawrence Kasdan,24,1984-04-27T00:00:00Z,,United States of America
Q1249239,Evil Angels,1988 film by Fred Schepisi,24,1989-05-25T00:00:00Z,,United States of America|Australia
Q21925075,The Edge of Seventeen,2016 film by Kelly Fremon Craig,24,2017-03-02T00:00:00Z,,United States of America
Q24285605,Jungle Cruise,2021 upcoming film released by Walt Disney Pictures directed by Jaume Collet-Serra,24,2021-07-29T00:00:00Z,,United States of America
Q24576050,Logan Lucky,2017 American comedy heist film directed by Steven Soderbergh,24,2017-08-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/All%20race.JPG,United States of America
Q23817035,Paterson,2016 film by Jim Jarmusch,24,2016-11-17T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Cannes%202016%2025.jpg,United States of America
Q1305119,Fool's Gold,2008 romantic comedy adventure movie directed by Andy Tennant,24,2008-02-07T00:00:00Z,,United States of America
Q1305485,Hero,1992 film directed by Stephen Frears,24,1993-03-04T00:00:00Z,,United States of America
Q1305784,New York Minute,2004 American film by Dennie Gordon,24,2004-05-01T00:00:00Z,,United States of America
Q1338368,Somewhere,2010 film directed by Sofia Coppola,24,2010-11-11T00:00:00Z,,United States of America|Italy
Q1339013,The Cold Light of Day,2012 film directed by Mabrouk El Mechri,24,2012-04-12T00:00:00Z,,Spain|United States of America
Q1339513,Pushing Tin,1999 film by Mike Newell,24,2000-06-29T00:00:00Z,,United States of America|Germany
Q1313530,Riding in Cars with Boys,2001 American biographical film directed by Penny Marshall,24,2001-10-19T00:00:00Z,,United States of America
Q24832743,The Croods: A New Age,2020 animated feature film by Joel Crawford,24,2020-09-08T00:00:00Z,,United States of America
Q1259419,Driven,2001 action drama film directed by Renny Harlin,24,2001-11-15T00:00:00Z,,Canada|United States of America|Australia
Q23925035,A Silent Voice,2016 Japanese animated film,24,2016-09-17T00:00:00Z,,Japan
Q1306837,The Debt,2010 film by John Madden,24,2011-09-22T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20debt.svg,United States of America|United Kingdom
Q1308622,It Takes Two,1995 film by Andy Tennant,24,1996-03-28T00:00:00Z,,United States of America
Q27703270,Breathe,2017 film by Andy Serkis,24,2017-10-27T00:00:00Z,,United Kingdom
Q1332263,Small Soldiers,1998 film directed by Joe Dante,24,1998-10-15T00:00:00Z,,United States of America
Q1355072,Under Siege 2: Dark Territory,1995 film by Geoff Murphy,24,1995-09-07T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Alarmstufe%20rot%202%20film.svg,United States of America
Q1355172,Wyatt Earp,1994 film starring Kevin Costner directed by Lawrence Kasdan,24,1994-06-24T00:00:00Z,,United States of America
Q1321370,The Words,2012 film by Brian Klugman and Lee Sternthal,24,2012-11-08T00:00:00Z,,United States of America
Q1327845,After the Wedding,2006 film directed by Susanne Bier,24,2006-02-24T00:00:00Z,,Norway|Sweden|Denmark|United Kingdom
Q1330619,Disclosure,1994 film by Barry Levinson,24,1995-01-05T00:00:00Z,,United States of America
Q32067466,Slender Man,2018 film by Sylvain White,24,2018-08-10T00:00:00Z,,United States of America
Q28863792,12 Strong,2018 film by Nicolai Fuglsig,24,2018-01-17T00:00:00Z,,United States of America
Q28173261,The Star,2017 film by Timothy Reckart,24,2017-12-07T00:00:00Z,,United States of America
Q29163736,Widows,2018 film by Steve McQueen,24,2018-11-06T00:00:00Z,,United States of America|United Kingdom
Q62277203,Da 5 Bloods,2020 film directed by Spike Lee,24,2020-06-12T00:00:00Z,,United States of America
Q50649533,Instant Family,"comedy film co-written, co-produced and directed by Sean Anders",24,2018-11-16T00:00:00Z,,United States of America
Q56697304,Child's Play,2019 horror film,24,2019-06-19T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Child%27s%20Play%20-%202019%20film%20-%20logo.svg,United States of America
Q31202708,Top Gun: Maverick,2021 film by Joseph Kosinski,24,2021-07-02T00:00:00Z,,United States of America
Q31204331,The 15:17 to Paris,2018 American film by Clint Eastwood,24,2018-03-15T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/150824-F-RN211-147.jpg,United States of America
Q42914959,The House with a Clock in Its Walls,2018 film directed by Eli Roth,24,2018-09-20T00:00:00Z,,United States of America
Q28123467,Suspiria,2018 mystery-horror film directed by Luca Guadagnino,24,2018-10-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Suspiria%20%282018%29%20logo.png,United States of America
Q63226470,I'm Thinking of Ending Things,2020 film by Charlie Kaufman,24,2020-09-04T00:00:00Z,,United States of America
Q63630439,The Witches,2020 American-Mexican co-production film by Robert Zemeckis,24,2020-10-22T00:00:00Z,,United States of America|Mexico
Q1367647,Spanglish,2004 film by James L. Brooks,24,2004-12-17T00:00:00Z,,United States of America
Q39069921,A Simple Favor,2018 American film directed by Paul Feig,24,2018-09-13T00:00:00Z,,United States of America
Q65768604,Thor: Love and Thunder,upcoming superhero film produced by Marvel Studios,24,2021-10-28T00:00:00Z,,United States of America
Q46392313,Teen Titans Go! To the Movies,2018 American animated superhero fantasy comedy film by Peter Rida Michail and Aaron Horvath,24,2018-07-22T00:00:00Z,,United States of America
Q47484136,Angel Has Fallen,2019 action thriller film by Ric Roman Waugh,24,2019-08-21T00:00:00Z,,United States of America
Q69303989,Another Round,2020 Danish comedy drama film directed by Thomas Vinterberg,24,2020-10-14T00:00:00Z,,Sweden|Denmark|Netherlands
Q72397975,The Trial of the Chicago 7,2020 film by Aaron Sorkin,24,2020-09-25T00:00:00Z,,United States of America
Q55178974,Jurassic World: Dominion,2022 American science fiction adventure film,24,2022-06-08T00:00:00Z,,United States of America
Q48757642,Asterix: The Secret of the Magic Potion,2018 film directed by Alexandre Astier,24,2018-12-05T00:00:00Z,,France
Q73537408,News of the World,2020 film directed by Paul Greengrass,24,2020-12-25T00:00:00Z,,United States of America
Q60833546,An Officer and a Spy,2019 film directed by Roman Polanski,24,2019-11-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/J%27accuse%20%28movie%29%20Logo.png,Italy|France
Q64211112,Doctor Strange in the Multiverse of Madness,upcoming superhero film produced by Marvel Studios,24,2021-05-06T00:00:00Z,,United States of America
Q75546,A Lot Like Love,2005 film by Nigel Cole,23,2005-04-21T00:00:00Z,,United States of America
Q151870,Runaway Jury,2003 film by Gary Fleder,23,2004-04-29T00:00:00Z,,United States of America
Q116734,Gendarme in New York,1965 French comedy film directed by Jean Girault,23,1965-10-29T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Gendarme%20%C3%A0%20New%20York%20%E2%80%94%20Casquette%20%26%20insigne%20de%20policier%20new%20yorkais%20.jpg,Italy|France
Q168849,Proof of Life,2000 thriller movie directed by Taylor Hackford,23,2001-03-22T00:00:00Z,,United States of America
Q169996,Stormbreaker,2006 film by Geoffrey Sax,23,2006-07-21T00:00:00Z,,United States of America|United Kingdom|Germany
Q184591,10,1979 film by Blake Edwards,23,1980-04-24T00:00:00Z,,United States of America
Q128934,Duplex,2003 film by Danny DeVito,23,2003-09-26T00:00:00Z,,United States of America|Germany
Q187414,Virtuosity,1995 film,23,1995-08-04T00:00:00Z,,United States of America
Q132245,Act of Valor,2012 American war film,23,2012-05-24T00:00:00Z,,United States of America
Q564802,The Emigrants,1971 film directed by Jan Troell,23,1971-03-08T00:00:00Z,,Sweden
Q147308,Chernobyl Diaries,2012 film by Bradley Parker,23,2012-06-21T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Chernobyl%20Diaries.jpg,United States of America
Q517740,Date Movie,"2006 film by Aaron Seltzer, Jason Friedberg",23,2006-06-01T00:00:00Z,,United States of America|Switzerland
Q175607,The Reluctant Dragon,1941 Disney film directed by Alfred L. Werker and Hamilton Luske,23,1941-06-20T00:00:00Z,,United States of America
Q176198,The Last Unicorn,1982 American animated fantasy film,23,1982-11-19T00:00:00Z,,Japan|United States of America|France|United Kingdom|Germany
Q177340,Nim's Island,"2008 film by Mark Levin, Jennifer Flackett",23,2008-06-19T00:00:00Z,,United States of America
Q514416,The Sessions,2012 film by Ben Lewin,23,2012-01-23T00:00:00Z,,United States of America
Q521948,Smokey and the Bandit,1977 film by Hal Needham,23,1977-05-27T00:00:00Z,,United States of America
Q522185,Femme Fatale,2002 mystery film by Brian De Palma,23,2003-03-27T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Brian%20de%20Palma%20-%20Femme%20Fatale.svg,France
Q525128,Mighty Joe Young,1998 American adventure film based on the 1949 American film directed by Ron Underwood,23,1998-12-25T00:00:00Z,,United States of America
Q182071,The Wedding Banquet,1993 Chinese film directed by Ang Lee,23,1993-10-07T00:00:00Z,,United States of America
Q558102,Cop Land,1997 film by James Mangold,23,1998-01-29T00:00:00Z,,United States of America
Q567996,Another Earth,2011 US independent science fiction-drama fillm directed by Mike Cahill,23,2011-07-22T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/AnotherEarth.jpg,United States of America
Q572616,Sixteen Candles,1984 film by John Hughes,23,1984-05-04T00:00:00Z,,United States of America
Q511591,Get Carter,1971 film by Mike Hodges,23,1971-02-03T00:00:00Z,,United Kingdom
Q541354,Faust,2011 Russian film directed by Alexander Sokurov,23,2012-01-19T00:00:00Z,,Russia|Germany
Q598177,Maximum Risk,1996 American action movie,23,1997-01-23T00:00:00Z,,United States of America
Q598860,Congo,1995 American film directed by Frank Marshall,23,1995-08-17T00:00:00Z,,United States of America|United Kingdom
Q599013,Bringing Out the Dead,1999 film by Martin Scorsese,23,2000-05-04T00:00:00Z,,United States of America
Q590701,To Die For,1995 film by Gus Van Sant,23,1995-12-14T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Nicole%20Kidman%28CannesRed%20carpet%29.jpg,United States of America|United Kingdom
Q581964,All the King's Men,2006 film by Steven Zaillian,23,2007-01-04T00:00:00Z,,United States of America|Germany
Q149358,Obsessed,2009 film by Steve Shill,23,2009-04-23T00:00:00Z,,United States of America
Q583483,Winx Club: The Secret of the Lost Kingdom,2007 film by Iginio Straffi,23,2007-11-30T00:00:00Z,,Italy
Q580716,Punch-Drunk Love,2002 film by Paul Thomas Anderson,23,2003-04-17T00:00:00Z,,United States of America
Q550205,Much Ado About Nothing,1993 period film directed by Kenneth Branagh,23,1993-09-02T00:00:00Z,,United States of America|United Kingdom
Q733995,Piranha 3D,2010 American 3D horror comedy film directed by Alexandre Aja,23,2010-08-20T00:00:00Z,,United States of America
Q735314,My Beautiful Laundrette,1985 film by Stephen Frears,23,1986-09-25T00:00:00Z,,United Kingdom
Q531362,Angel-A,2005 film by Luc Besson,23,2005-12-21T00:00:00Z,,France
Q606723,The Magdalene Sisters,2002 film by Peter Mullan,23,2003-01-09T00:00:00Z,,Ireland|France|United Kingdom
Q743203,Late Spring,1949 film by Yasujiro Ozu,23,1949-09-13T00:00:00Z,,Japan
Q837536,Cradle 2 the Grave,2003 film by Andrzej Bartkowiak,23,2003-04-24T00:00:00Z,,United States of America
Q837945,Disaster Movie,2008 American parody film,23,2008-08-29T00:00:00Z,,United States of America
Q608943,Birdman of Alcatraz,1962 film by John Frankenheimer,23,1962-07-03T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Bird%20man%20of%20alcatraz342.jpg,United States of America
Q1416607,The Girl Who Kicked the Hornets' Nest,2009 Swedish film adaptation of the Stieg Larsson novel directed by Daniel Alfredson,23,2009-11-27T00:00:00Z,,Sweden|Denmark|Germany
Q1422824,Hamlet,1990 film by Franco Zeffirelli,23,1991-10-10T00:00:00Z,,United States of America|Italy|France|United Kingdom
Q743340,The New Janitor,1914 film directed by Charlie Chaplin,23,1914-09-24T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20New%20Janitor-Chaplin.jpg,United States of America
Q744102,Creepshow,1982 film by George A. Romero,23,1983-04-29T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Creepshow%20Logo.png,United States of America
Q589713,The Good Son,1993 film by Joseph Ruben,23,1994-04-28T00:00:00Z,,United States of America
Q617395,Water,2005 film by Deepa Mehta,23,2006-09-07T00:00:00Z,,Canada|India
Q1420421,Desperately Seeking Susan,1985 film by Susan Seidelman,23,1985-08-02T00:00:00Z,,United States of America
Q1423334,Snake Eyes,1998 film by Brian De Palma,23,1998-11-19T00:00:00Z,,United States of America
Q1423573,White Hunter Black Heart,1990 film by Clint Eastwood,23,1990-05-24T00:00:00Z,,United States of America
Q1395528,Fanfan la Tulipe,1952 film,23,1952-03-20T00:00:00Z,,Italy|France
Q843450,The Invisible,2007 American thriller film directed by David S. Goyer,23,2007-05-10T00:00:00Z,,United States of America
Q1426318,Time Bandits,1981 British fantasy film directed by Terry Gilliam,23,1981-07-13T00:00:00Z,,United Kingdom
Q1424099,Live Flesh,1997 film by Pedro Almodóvar,23,1997-10-12T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Live%20Flesh%20movie%20logo.png,Spain|France
Q754515,Love Happens,2009 film by Brandon Camp,23,2009-12-31T00:00:00Z,,United States of America
Q1427730,Wayne's World 2,1993 film by Stephen Surjik,23,1994-03-24T00:00:00Z,,United States of America
Q629833,Atlantis: Milo's Return,2003 animated Disney film,23,2003-04-30T00:00:00Z,,United States of America
Q774004,Frankie and Johnny,1991 film by Garry Marshall,23,1991-12-19T00:00:00Z,,United States of America
